#Firmware: console20260214 firmware 20260220@4211171972 uaefi HONDA_OBD1 90
PriLevel,SecLevel,Trigger,Sync,Time,ToothTime,coil,inj
Flag,Flag,Flag,Flag,ms,ms,Flag,Flag
0,0,0,1,88213.904,0.0,0,0
1,0,0,1,88263.914,50.01,0,0
0,0,0,1,88263.914,0.0,0,0
1,0,0,1,88297.226,33.312,0,0
0,0,0,1,88297.226,0.0,0,0
1,0,0,1,88330.573,33.347,0,0
0,0,0,1,88330.573,0.0,0,0
1,0,0,1,88380.561,49.988,0,0
0,0,0,1,88380.561,0.0,0,0
1,0,0,1,88447.204,66.643,0,0
0,0,0,1,88447.204,0.0,0,0
1,0,0,1,88530.537,83.333,0,0
0,0,0,1,88530.537,0.0,0,0
1,0,0,1,88630.511,99.974,0,0
0,0,0,1,88630.511,0.0,0,0
1,0,0,1,88713.81,83.299,0,0
0,0,0,1,88713.81,0.0,0,0
0,0,1,1,88752.719,38.909,0,0
0,0,0,1,88752.721,0.002,0,0
1,0,0,1,88780.481,27.76,0,0
0,0,0,1,88780.481,0.0,0,0
1,0,0,1,88797.136,16.655,0,0
0,0,0,1,88797.136,0.0,0,0
1,0,0,1,88847.135,49.999,0,0
0,0,0,1,88847.135,0.0,0,0
1,0,0,1,88863.794,16.659,0,0
0,0,0,1,88863.794,0.0,0,0
1,0,0,1,88880.477,16.683,0,0
0,0,0,1,88880.477,0.0,0,0
1,0,0,1,88897.125,16.648,0,0
0,0,0,1,88897.125,0.0,0,0
1,0,0,1,88913.79,16.665,0,0
0,0,0,1,88913.79,0.0,0,0
1,0,0,1,88930.454,16.664,0,0
0,0,0,1,88930.454,0.0,0,0
1,0,0,1,88947.128,16.674,0,0
0,0,0,1,88947.128,0.0,0,0
1,0,0,1,88963.756,16.628,0,0
0,0,0,1,88963.756,0.0,0,0
1,0,0,1,88980.407,16.651,0,0
0,0,0,1,88980.407,0.0,0,0
1,0,0,1,88997.102,16.695,0,0
0,0,0,1,88997.102,0.0,0,0
1,0,0,1,89097.112,100.01,0,0
0,0,0,1,89097.112,0.0,0,0
1,0,0,0,89130.403,33.291,0,0
0,0,0,0,89130.403,0.0,0,0
1,0,0,0,89147.087,16.684,0,0
0,0,0,0,89147.087,0.0,0,0
1,0,0,1,89163.707,16.62,0,0
0,0,0,1,89163.707,0.0,0,0
1,0,0,1,89213.733,50.026,0,0
0,0,0,1,89213.733,0.0,0,0
1,0,0,1,89230.399,16.666,0,0
0,0,0,1,89230.399,0.0,0,0
1,0,0,1,89247.05,16.651,0,0
0,0,0,1,89247.05,0.0,0,0
1,0,0,1,89263.755,16.705,0,0
0,0,0,1,89263.755,0.0,0,0
0,0,1,1,89269.295,5.54,0,0
0,0,0,1,89269.298,0.003,0,0
1,0,0,1,89313.719,44.421,0,0
0,0,0,1,89313.719,0.0,0,0
1,0,0,1,89363.706,49.987,0,0
0,0,0,1,89363.706,0.0,0,0
1,0,0,1,89463.705,99.999,0,0
0,0,0,1,89463.705,0.0,0,0
1,0,0,1,89563.673,99.968,0,0
0,0,0,1,89563.673,0.0,0,0
1,0,0,1,89580.302,16.629,0,0
0,0,0,1,89580.302,0.0,0,0
1,0,0,0,89597.0,16.698,0,0
0,0,0,0,89597.0,0.0,0,0
1,0,0,0,89613.655,16.655,0,0
0,0,0,0,89613.655,0.0,0,0
1,0,0,1,89646.953,33.298,0,0
0,0,0,1,89646.953,0.0,0,0
1,0,0,1,89663.644,16.691,0,0
0,0,0,1,89663.644,0.0,0,0
1,0,0,1,89713.611,49.967,0,0
0,0,0,1,89713.611,0.0,0,0
1,0,0,1,89730.28,16.669,0,0
0,0,0,1,89730.28,0.0,0,0
0,0,1,1,89735.863,5.583,0,0
0,0,0,1,89735.866,0.003,0,0
1,0,0,1,89746.953,11.087,0,0
0,0,0,1,89746.953,0.0,0,0
1,0,0,1,89763.556,16.603,0,0
0,0,0,1,89763.556,0.0,0,0
1,0,0,1,89780.286,16.73,0,0
0,0,0,1,89780.286,0.0,0,0
1,0,0,1,89796.951,16.665,0,0
0,0,0,1,89796.951,0.0,0,0
1,0,0,1,89813.618,16.667,0,0
0,0,0,1,89813.618,0.0,0,0
1,0,0,1,89830.283,16.665,0,0
0,0,0,1,89830.283,0.0,0,0
1,0,0,1,89846.955,16.672,0,0
0,0,0,1,89846.955,0.0,0,0
1,0,0,1,89863.623,16.668,0,0
0,0,0,1,89863.623,0.0,0,0
